Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2018,722981,450876,LUBBOCK HEART HOSPITAL,4810 NORTH LOOP 289,LUBBOCK,TX,79416,LUBBOCK,31180,U,STH,1,5,1/1/2018,12/31/2018,376.24,,,4750,68,8801,73,26645,,1399,22,2595,73,,3795,51,7132,58,21170,,1399,22,2595,42510,4002629,1052565,1113314,21539724,55070084,3083838,75766251,115344561,192991386,308335947,3956171,,22008442,1841622,,,1109850,,,7031246,,2390388,321450,,10852934,,,4042146,15753103,,27015973,,,9083152,,613157,613157,20549243,,,,,,,64421,,,,,,64421,20484822,20484822,20549243,,10958843,3226054,344701,,,,,115344562,192991386,308335948,225477679,82858269,80612437,2245832,243725,2489557,468718,2020839,0.245726,168164,931577,,
2018,722995,30085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA,TUCSON,AZ,85741-,PIMA,46060,R,STH,1,4,10/1/2017,9/30/2018,1272.12,,,13953,2531,50730,281,102565,,4022,253,13913,294,,11870,437,37251,231,84315,,4022,253,13913,1169057,16844144,3135967,12624965,84704160,166647011,12898144,247189909,1074889278,1207759151,2282648429,12418750,,84704160,6169062,,,-1221005,,,58878793,-19599030,12586508,2175441,848641,53669348,25200000,10724241,131338423,50285200,4861416,70100167,22324872,,191768189,,5597585,5597585,251035122,13159608,5637486,2778,197353,,2451376,-48956957,,3571350,,,3571350,-45385607,296420729,296420729,251035122,,,41489435,256193,1243646,0.1199,,,1074889278,1207759151,2282648429,1993242027,289406402,251351171,38055231,919616,38974847,,38974847,0.108291,29723235,362100571,,
2018,723005,140033,LAKE BEHAVIORAL HOSPITAL,2615 WASHINGTON ST,WAUKEGAN,IL,60085,LAKE,29404,U,STH,1,5,3/1/2018,3/31/2019,68.38,,,,,,,,,2,,2,46,,,,,,,,2,,2,,799888,,,5054362,9229904,93973,10833485,22997229,1577450,24574679,567402,,5054362,,,,39895,,,2611982,-1184543,24766,520556,,2012656,878281,,983666,,207330,2343824,,,4319129,,173583,2045779,8377564,2187209,472731,,,,59026,2718966,,,,44364,44364,2763330,5614234,5614234,8377564,,4305,6950,,,,,,25092704,1577450,26670154,18227159,8442995,14284266,-5841271,2898425,-2942846,,-2942846,,86560,10086071,,
2018,723014,230108,PORTAGE HEALTH SYSTEM,500 CAMPUS DRIVE,HANCOCK,MI,49930-,HOUGHTON,99923,R,STH,1,4,12/1/2017,11/30/2018,373.17,,,1452,120,3581,36,13140,,331,42,1237,96,,1100,57,2792,36,13140,,331,42,1237,216427,918651,528486,2926578,30367176,40514483,3443461,43551204,29031927,99951334,128983261,4615572,,30367176,211671,,,7639920,,,7590976,,1873135,519604,2129264,19762358,1554555,839888,32272888,,1227490,6562315,8855157,,36479493,,8662757,8662757,64904608,1303924,2306635,43947,,,550952,4205458,,,16944111,6972182,23916293,28121751,36782857,36782857,64904608,,1883000,406501,1643,42928,0.075,,,30921361,122987356,153908717,96583446,57325271,69321602,-11996331,8588055,-3408276,,-3408276,0.33765,3459386,20901096,,
2018,723021,283025,MADONNA REHABILITATION HOSPITAL,5401 SOUTH STREET,LINCOLN,NE,68506-2134,LANCASTER,30700,U,RH,5,1,7/1/2018,6/30/2019,155.67,0.99,,4027,123,17215,60,21900,,215,5,625,186,,4027,123,17215,60,21900,,215,5,625,,,,,93302858,64938341,9642172,72704433,145397667,17391259,162788926,,,,,,,22365541,,,31439664,-2450000,1542712,2048048,,57779846,9107548,2875576,135509161,,,73916134,,,125066709,70438206,1,70438207,253284762,3230716,11868365,,1950438,,,17049519,,75224120,,2605756,77829876,94879395,158405367,158405367,253284762,,,,,,,,,322799193,33516539,356315732,193047722,163268010,158559843,4708167,6509526,11217693,-318644,11536337,,,,,
2018,723036,450187,SCOTT & WHITE HOSPITAL BRENHAM,700 MEDICAL PARKWAY,BRENHAM,TX,77833-,WASHINGTON,99945,R,STH,1,2,1/1/2018,12/31/2018,228.59,,,1996,233,4054,50,18250,,587,128,1739,50,,1796,209,3722,45,16425,,587,128,1739,4306569,4243178,5367759,5367759,19388599,21614890,1470189,34824372,30191668,112699245,142890913,3629529,,19388599,8229,,,2717,,,16082567,-11497679,874651,38665,,6733220,450998,151337,8028269,,,6452137,,,8189224,,8391512,8391512,23313956,605072,164231,3801,,,344933,5650946,,,,4680267,4680267,10331213,12982743,12982743,23313956,,3161019,826649,3451,119631,0.12,880897,,30202852,130095881,160298733,119356935,40941798,43104157,-2162359,6199190,4036831,,4036831,0.243713,4028891,14888997,114521,420280
2018,723039,450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL P,6200 WEST PARKER ROAD,PLANO,TX,75093,COLLIN,19124,U,STH,1,2,1/1/2018,12/31/2018,1423.96,,,18960,2917,81514,321,117165,,3888,742,20384,369,,17686,958,59348,250,91250,,3888,742,20384,20085398,34312940,28709524,28709524,121948369,238663459,26855430,312463414,793863529,460611619,1254475148,30843397,,121948369,1287373,,,-974111,,,95156217,-33907371,7088124,653970,,69478265,10554981,,219457997,,56281976,88523085,,,155962781,,1770463,1770463,227211509,15369017,9669318,4910720,,1831201,,33679905,,,,,,33679905,193531604,193531604,227211509,,28176680,9406938,920054,467917,0.0498,18006805,,793863280,460611867,1254475147,837052317,417422830,360611828,56811002,11603378,68414380,12,68414368,0.249079,13382213,70462975,,
2018,723043,490019,CULPEPER MEMORIAL HOSPITAL,501 SUNSET LANE,CULPEPER,VA,22701-,CULPEPER,47894,U,STH,1,2,1/1/2018,12/31/2018,533.56,,,5928,977,12159,70,25550,,1525,897,3274,70,,5511,854,10344,64,23360,,1525,897,3274,7569295,19990938,13150102,16297336,34243694,65494826,6426535,98112022,91177802,261992857,353170659,7814170,,34243694,4803130,,,11407128,,,54026388,-41890372,1931880,1128342,217188,28024287,150000,2393515,31628201,50976,41406055,42972671,,,51667457,6582815,949619,7532434,87224178,7196216,2165002,,505799,,,9867017,,,,2500000,2500000,12367017,74857161,74857161,87224178,,9135624,3062817,85396,226281,0.0742,,,91177803,261992857,353170660,252393274,100777386,99738520,1038866,1798588,2837454,-389647,3227101,0.277803,7270859,37501730,,
2018,723046,500044,DEACONESS MEDICAL CENTER,800 WEST FIFTH AVENUE,SPOKANE,WA,99210-0248,SPOKANE,44060,U,STH,1,2,1/1/2018,12/31/2018,1323.7,6.8,,19043,3321,55792,267,97455,,3225,574,9708,267,,17372,2664,44756,184,67160,,3225,574,9708,3110569,6178932,4343838,23131234,97788543,207086491,7935669,254210467,784450005,700242286,1484692291,25700417,,97788543,1138377,,,-14745,,,231956252,-186377038,14577068,937544,,62156789,19229634,716319,127155676,311050,1338564,46787379,,,170243903,,28708012,-246838575,-14437883,8029747,1950936,,,-1485128,1215000,9710555,,,,,,9710555,-24148438,-24148438,-14437883,,29288844,10313512,1800510,2208821,0.2231,16059129,509128,784450005,700533058,1484983063,1213762330,271220733,304875034,-33654301,7763762,-25890539,,-25890539,0.171221,34898578,313547833,,
2018,723052,670060,BAYLOR SCOTT AND WHITE MC AT SUNNYVA,231 S COLLINS,SUNNYVALE,TX,75182,DALLAS,19124,U,STH,1,5,11/1/2017,12/31/2018,358.44,,,7715,259,22726,70,29820,,1827,37,5323,70,,6850,231,20259,62,26412,,1827,37,5323,964749,38008726,7524865,12964538,28753144,72051372,1018084,91626782,237243884,293632628,530876512,6989680,,32175514,1538051,,,3319044,,,91074610,-78842661,1635141,764069,,21883172,926932,,397245,,81415,10135768,,,8741825,,6292057,6292057,36917054,5812306,2346657,,11298283,2789480,8677009,31937666,,4385658,,2030503,6416161,38353827,-1436773,-1436773,36917054,,,14505931,44501,115322,0.0318,,,237243885,293632629,530876514,423654614,107221900,100804516,6417384,512025,6929409,272079,6657330,0.172595,,30978029,,538953
2018,723056,10083,SOUTH BALDWIN REGIONAL MEDICAL CENTE,1613 NORTH MCKENZIE,FOLEY,AL,36535-,BALDWIN,19300,U,STH,1,4,10/1/2017,9/30/2018,629.14,2.02,,8670,3915,26065,112,40880,,2035,900,6727,112,,6506,2477,18310,82,29930,,2035,900,6727,3042013,52411287,7133093,7133093,34329298,51701497,3956937,87601011,468140236,691976057,1160116293,5197998,,34329298,598567,,29051,-46132,,,75946020,-54538088,3238720,797465,855316,26253301,2679698,376495,28836648,10228687,2997214,21932587,6304412,,29268699,,1231508,1231508,56753508,3297452,2153369,19531,65891,,315367,-122704347,,22917,,23995,46912,-122657435,179410943,179410943,56753508,,,15881809,53970,298975,0.0753,10730294,166823,468140236,691976057,1160116293,1044308081,115808212,86030795,29777417,8422014,38199431,,38199431,0.075511,3712363,96808501,369192,3840949
2018,723061,50168,ST JUDE MEDICAL CENTER FULLERTON,101 E. VALENCIA MESA AVE,FULLERTON,CA,92835,ORANGE,11244,U,STH,1,2,7/1/2018,6/30/2019,1972.18,,,16825,4309,63334,290,105850,,3800,711,14179,320,,13153,2657,44759,225,82125,,3800,711,14179,12314371,2831325,13077965,51214637,189319076,341432933,38569121,471461319,1069741877,1313318291,2383060168,50855817,,189319076,1764260,,,12086699,229523768,,163449122,-103787168,8466986,348268,185934,326152286,6457972,2179196,692902233,11753771,18434613,321910173,,,609653392,27166146,2125767,63068736,998874414,16526642,22707577,719191,996199,39380409,29264343,115869986,,,,344602327,344602327,460472313,538402101,538402101,998874414,,22699756,25291157,2998102,1574102,0.1312,43779097,,1069741876,1313318292,2383060168,1753845355,629214813,600025897,29188916,34109534,63298450,,63298450,0.197839,30617667,342472361,,
2018,723062,50281,ALHAMBRA HOSPITAL,100 SOUTH RAYMOND,ALHAMBRA,CA,91801,LOS ANGELES,31084,U,STH,1,4,7/1/2018,6/30/2019,579.33,,559,6443,,20061,101,36865,131,1226,,4792,144,442,5607,,17452,88,32120,131,1226,,4792,1752801,4561208,2712571,16903251,45510554,150048636,-15,93921176,413373736,139870871,553244607,7359075,,45510554,2456355,,,70403446,17490618,,96900985,-87142943,1747255,712592,,107919383,,,593999,,11045942,,,,4738313,,50679,52337,112710033,6335793,,,500000,,69953068,77056497,,,,1842067,1842067,78898564,33811469,33811469,112710033,,2811686,8945294,196831,1697414,0.5775,,,413500805,139743802,553244607,471413881,81830726,195559191,-113728465,124724324,10995859,,10995859,0.169764,24777144,229541154,,
2018,723063,50295,MERCY HOSPITAL,2215 TRUXTUN AVENUE,BAKERSFIELD,CA,93302,KERN,12540,U,STH,1,1,7/1/2018,6/30/2019,1272.41,,4448,9346,,43497,226,82490,1327,2306,,11632,226,3289,7686,,31614,189,68985,1327,2306,,11632,3925469,18297844,7534989,37167776,116576629,205891566,16085104,256350073,707593470,640984739,1348578209,37447265,,115867642,2888065,,,29041962,95081935,,175925454,-137775451,6010446,3778620,,207187105,15327198,4994029,118166867,2082370,,68492084,,,66778085,,46650282,46650282,320615472,7662492,13664146,142101,1577654,139410,19229961,46833234,,9797737,,4894487,14692224,61525458,259090014,259090014,320615472,,5569833,18056287,1269480,2074965,0.3513,,,720256116,628322092,1348578208,1067228950,281349258,322468195,-41118937,49702837,8583900,,8583900,0.190089,53326881,482508123,,
2018,723064,50407,CHINESE HOSPITAL,845 JACKSON STREET,SAN FRANCISCO,CA,94133-,SAN FRANCISCO,41884,U,STH,1,2,1/1/2018,12/31/2018,307.04,,,2266,18,5357,65,23725,,438,3,1188,65,,2040,13,4854,59,21535,,438,3,1188,398225,1165162,811454,2711660,39561560,87732146,1788598,57146401,56762265,97960630,154722895,7070462,,39561560,1313966,,,1181150,,,58097358,-44053115,1369044,1724231,3587610,22398895,253329,,29926703,,,281698390,,,252012508,25309462,,25340578,299751981,17705270,3640096,,,,2723924,24069290,,91959010,,157254,92116264,116185554,183566427,183566427,299751981,,3870630,1207740,606002,152351,0.12,,,57871599,116728206,174599805,91098466,83501339,127293706,-43792367,25184045,-18608322,,-18608322,0.369347,1546988,9120768,,
2018,723065,50498,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,CA,95604-,,40900,U,STH,1,2,1/1/2018,12/31/2018,388.04,,667,5165,,10265,64,23360,132,1519,,3070,64,584,4577,,8957,56,20440,132,1519,,3070,2130854,3136773,2973278,7394985,52881508,98995049,4538067,125641901,181087655,335452155,516539810,12879504,,52909657,,,,288696,,,56326428,-43758937,3370442,33139,,21635279,2573866,1614500,61663586,4299000,2258622,38240499,7927906,,43994314,,768181,768181,66397774,7968836,6144873,,688707,,877564,15679980,,14104819,,5660452,19765271,35445251,30952523,30952523,66397774,,13732987,4569527,85799,262641,0.0574,,,183202608,331864989,515067597,361236744,153830853,151876557,1954296,2334743,4289039,,4289039,0.243238,8807611,72003744,,
2018,723081,100228,WESTSIDE REGIONAL MEDICAL CENTER,8201 WEST BROWARD BOULEVARD,PLANTATION,FL,33324-,BROWARD,22744,U,STH,1,4,2/1/2018,1/31/2019,861.04,8.16,,16034,1838,59869,224,81760,,3477,330,13562,224,,13286,1327,48770,192,70080,,3477,330,13562,12789917,22498301,14911373,20738675,58052812,105697575,7064471,179025738,1509178731,680916394,2190095125,16008411,,58461888,2527880,,124557,189,,,45424722,-44722252,7911789,630374,,10594196,828451,2383782,18811527,48676908,44644437,58287658,5801147,,89917036,,2650681,2650681,103161913,6248128,4841783,5936719,437738,,76315,17540683,,488849,-425833187,487111,-424857227,-407316544,510478457,510478457,103161913,,20495920,10483895,550038,405836,0.0524,40855891,589949,1509178732,680916394,2190095126,1940152124,249943002,163658854,86284148,627950,86912098,-6,86912104,0.081743,7949261,168904403,,
2018,723084,160024,IOWA LUTHERAN HOSPITAL,700 EAST UNIVERSITY,DES MOINES,IA,50316,POLK,19780,U,STH,1,1,1/1/2018,12/31/2018,676.98,16.4,,13097,10864,36001,161,58765,,2655,2189,7897,189,,12197,10076,33406,151,55115,,2655,2189,7897,2168793,6137815,3592971,6976727,49575674,63586623,2231526,125780423,264450950,309401685,573852635,11653473,,49575674,493978,,403601,27465924,2957945,,416914850,-304564233,15840288,3053579,16087725,191223762,12490628,13617290,321261389,,228062292,256618044,,,277850586,645731905,8147393,653879301,1122953649,33932029,20634698,,286485,,65230018,120083230,2036258,,,116010881,118047139,238130369,842089891,884823280,1122953649,,15786867,4772114,224997,1183684,0.2303,5916484,869768,266757592,320789418,587547010,445412533,142134477,113162297,28972180,1935447,30907627,,30907627,0.219186,21784305,115418036,290827,1095731
2018,723086,170183,KANSAS SURGERY & RECOVERY CENTER,2770 N WEBB ROAD,WICHITA,KS,67226-,SEDGWICK,48620,U,STH,1,5,7/1/2018,6/30/2019,149.05,,,2017,,4240,32,11680,,904,,1909,32,,2017,,4240,32,11680,,904,,1909,134345,526689,276035,648792,8624400,24680869,2060137,32899095,59749324,63865522,123614846,1613634,,8624400,41192,,,6589402,,,13903296,-8912154,747653,461653,,12774796,658568,645722,16195909,,3445553,14048098,,,13318091,7965014,,7965014,34057901,1291411,1037339,,,,,2328750,,,,,,2328750,31729151,31729151,34057901,,2596015,7135216,,,,,,59749324,63865522,123614846,78807515,44807331,33305269,11502062,412444,11914506,,11914506,0.266142,374713,2808537,,
2018,723090,220011,CAMBRIDGE HEALTH ALLIANCE,350 MAIN STREET,MALDEN,MA,2148,MIDDLESEX,15764,U,STH,1,13,7/1/2018,6/30/2019,3495.69,100.02,,8767,4030,37595,200,73000,,1781,1097,7372,262,,7627,3693,32376,182,66430,,1781,1097,7372,35354815,27037187,51133259,73091339,366531625,325152081,30946142,439990954,161001273,552253441,713254714,65216205,,366531625,7688406,662661,2750325,217105986,81655403,,181728518,-147978476,4004909,7759535,28496737,372772612,12000963,3127066,272839883,21718400,114320220,150193926,,,159539641,,38331592,38331592,570643845,28714414,46923767,,76018,2849500,,85019528,,148553,,235847246,235995799,321015327,249628518,249628518,570643845,,3804086,12963583,329406,1591252,0.3796,8388326,4129239,185469178,717572026,903041204,567996516,335044688,691683706,-356639018,363761136,7122118,,7122118,0.616878,96935503,255343279,,
2018,723093,310024,ROBERT WOOD JOHNSON UNIV HOSP @ RAH,865 STONE STREET,RAHWAY,NJ,7065,UNION,35084,U,STH,1,1,1/1/2018,12/31/2018,632.61,,,11514,478,25201,122,44530,,2767,71,4776,122,,9600,143,20553,107,39055,,2767,71,4776,2473978,6800555,3387897,11045912,44925911,69008122,5162686,102750794,541199403,328269924,869469327,12764736,,44275964,1643673,,,16265,,,19351305,-8817861,2226059,974874,2051739,82501617,1016273,1923961,67306570,,17349490,36920000,,,27506046,,3879997,3879997,113887660,8287347,4026854,,,189098,8046981,20550280,,,,19886834,19886834,40437114,73450546,73450546,113887660,,16338040,5450878,185702,323021,0.0593,,,543727312,352122406,895849718,782767641,113082077,113934033,-851956,5923416,5071460,,5071460,0.118176,12086675,159056668,,
2018,723104,372009,SSH - OKLAHOMA CITY  INC.,3524 NORTHWEST 56TH STREET,OKLAHOMA CITY,OK,73112,OKLAHOMA,36420,U,LTCH,2,4,2/1/2018,1/31/2019,197.89,,,13211,216,22639,72,26280,,531,4,837,72,,13211,216,22639,72,26280,,531,4,837,,,,,12207187,17292935,1325948,29810736,128640546,105260,128745806,,,12207187,,,,8917,,,6883668,,,66591,220530,7179706,,,8429123,,,6322909,,,3224086,-234681,1916392,15787113,26190905,851517,757960,,,,,-1116200,,,,149024,149024,-967176,27158081,27158081,26190905,,,,,,,,,128745806,,128745806,89959496,38786310,29500122,9286188,107119,9393307,2355791,7037516,,,,,
2018,723106,400104,HOSPITAL MENONITA CAGUAS INC,ROAD 172 EXIT TO CIDRA,CAGUAS,PR,00726-4964,CAGUAS,41980,U,STH,1,2,4/1/2018,3/31/2019,591,,,4730,15906,44378,225,82125,,570,3229,7746,225,,4150,15281,39096,207,75555,,570,3229,7746,,1906096,1036573,1036573,20003785,50632570,3522330,56907984,63480251,33225516,96705767,4135033,,20003785,420329,,,13788681,63710,,35084406,-13394766,1153406,259970,,40170985,9848690,445559,23847233,7992969,5716607,13803854,,1384802,55492828,12480427,4308673,16789100,112452913,7285592,1855541,,,,1869512,11121204,,,,52223312,52223312,63344516,49108397,49108397,112452913,,1662595,1473958,99641,150476,0.1919,,,64005642,36427247,100432889,30598969,69833920,70636355,-802435,13065497,12263062,911382,11351680,0.588465,,,,
2018,723118,10034,COMMUNITY HOSPITAL INC.,805 FRIENDSHIP DRIVE,TALLASSEE,AL,36078,ELMORE,33860,U,STH,1,2,10/1/2017,9/30/2018,212.96,,,2102,348,4913,37,13505,,318,112,874,47,,1198,348,3084,32,11680,,318,112,874,272617,2767277,1412110,1412110,12003084,9733602,972294,14547408,11112314,23952471,35064785,1161264,,12003084,138350,,,68768,71403,,2287102,,227042,,108530,2762845,,,3366218,,,,,,3366218,,577179,577179,6706242,2348339,958989,,,,,3307328,,2376992,,,2376992,5684320,1021922,1021922,6706242,,,1696921,,27575,0.065,,,12015398,31525444,43540842,22449374,21091468,24603038,-3511570,2021786,-1489784,,-1489784,0.414872,2119921,3714896,,
2018,723120,10146,JACKSONVILLE MEDICAL CENTER,1701 PELHAM ROAD SOUTH,JACKSONVILLE,AL,36265,CALHOUN,11500,U,STH,1,13,10/1/2017,6/30/2018,114.7,,,1062,620,3371,33,9009,,229,124,697,58,,1062,620,3371,33,9009,,229,124,697,266149,3196929,808441,1300567,5232588,6692667,872074,9623664,22421593,36821546,59243139,910016,,5232588,,,,94314,,,1010124,,311113,,,1671755,663000,4000,6502036,,,3291221,,,5957027,,-133723,-133723,7495059,370842,396847,,,,,935428,,18496058,,301853,18797911,19733339,-12238280,-12238280,7495059,,,933382,326,28002,0.12,,,22421593,36821546,59243139,50521085,8722054,11925255,-3203201,347560,-2855641,,-2855641,0.162444,2023394,15485460,,
2018,723121,13025,ENCOMPASS HEALTH LAKESHORE REHABILIT,3800 RIDGEWAY DRIVE,BIRMINGHAM,AL,35209,JEFFERSON,13820,U,RH,5,4,1/1/2018,12/31/2018,298.34,,,16378,1839,29849,100,36500,,1361,154,2475,100,,16378,1839,29849,100,36500,,1361,154,2475,,,,,18214287,21554891,580181,32549033,59416564,2017625,61434189,,,18214287,,,,8235954,,,8946271,-1782130,176733,73530,,15650358,,,35200833,,,4595431,,,24303220,,26502908,26502908,66456486,2013092,1628067,,,,1157059,4798218,,,,29320936,29320936,34119154,32337332,32337332,66456486,,,,,,,,,59416563,2017624,61434187,18397799,43036388,39769178,3267210,491172,3758382,,3758382,,,,,
2018,723132,100080,JFK MEDICAL CENTER,5301 SOUTH CONGRESS AVENUE,ATLANTIS,FL,33462-,PALM BEACH,48424,U,STH,1,4,7/1/2018,6/30/2019,2204.97,63.07,,39975,13493,144489,623,227395,,8858,1503,32869,715,,35711,11858,127879,551,201115,,8858,1503,32869,57475461,80179265,65142117,102579859,156662449,371979823,23018074,485192888,3620382924,2144759861,5765142785,46392843,,157117975,8790971,,128996,265515,,,175874466,-110650318,17938403,1490857,,84039925,13556738,12129884,161639669,31128379,107923283,139741684,24609253,,231401172,7074325,93204399,100278724,415719821,18377837,10141590,15338070,691808,,2572181,47121486,,1298963,-12406015,6045659,-5061393,42060093,373659728,373659728,415719821,,21012661,68594533,2208413,4731260,0.2112,74788894,4442277,3620352030,2144790755,5765142785,5160409267,604733518,528414541,76318977,2929059,79248036,32,79248004,0.08416,38760443,823187238,,
2018,723136,110023,GORDON HOSPITAL,1035 RED BUD ROAD,CALHOUN,GA,30703-7013,,99911,R,STH,1,1,1/1/2018,12/31/2018,819.28,,,6508,1159,17232,69,25185,,1421,,3996,69,,5705,532,14266,61,22265,,1421,,3996,6251015,9651368,7962262,12339120,69453234,91269842,7872390,88565097,197898942,374725368,572624310,8099881,,48463682,1265033,,,81241006,,3417,29786145,-9356030,2623553,664711,377759,105014388,4635391,1096604,85616528,,11670640,47763680,,,71960102,26324,10240702,10267026,187241516,3931902,8099971,,1041240,,3416853,16489966,,31023598,,151759,31175357,47665323,139576193,139576193,187241516,,8852434,3083314,66918,410888,0.1377,,,199282472,482714465,681996937,527213608,154783329,145046456,9736873,,9736873,5884634,3852239,0.154665,7975387,79864516,,
2018,723137,110132,MEMORIAL HOSPITAL,1500 EAST SHOTWELL STREET,BAINBRIDGE,GA,39819-,DECATUR,99911,R,STH,1,9,4/1/2018,3/31/2019,384.45,,,2609,470,6402,80,29200,,429,149,2201,187,,1364,334,3505,70,25550,,429,149,2201,2210728,7666621,4791417,5418598,22303350,26653992,1107695,36450919,38948253,69401375,108349628,6567049,,22303350,,,,909741,630000,,25963813,-17908224,540102,305357,,12566454,,,46217571,,,,,,12895210,1694718,398897,2093615,27555279,9079521,1977350,,1529650,,,12586521,,10844717,,,10844717,23431238,4124041,4124041,27555279,,1019338,1127032,36093,64391,0.12,,,39894566,84864997,124759563,84085264,40674299,48957342,-8283043,7273380,-1009663,,-1009663,0.336419,3149336,14611639,,
2018,723139,110236,CHI MEMORIAL HOSPITAL - GEORGIA,101 GROSS CRESCENT CIRCLE,FT OGLETHORPE,GA,30742,,16860,U,STH,1,2,12/29/2017,6/30/2018,133,,,297,32,791,16,2944,,107,16,295,16,,297,32,791,16,2944,,107,16,295,88021,155000,131980,613428,3381195,5870087,336908,9370261,3669301,29438253,33107554,663099,,3381195,7085,,,328963,,,26394001,-22190733,572928,49853,,5155012,1750000,,2473426,702516,,4477447,,,9066481,,11661656,11661656,25883149,29085405,330348,,612356,,,30028109,,,,,,30028109,-3714282,-3714282,26313827,,505245,,,,,,,3362000,29746000,33108000,27571000,5537000,9251282,-3714282,,-3714282,,-3714282,0.283025,974885,5145600,,
2018,723142,160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVE,GRINNELL,IA,50112,POWESHIEK,99916,R,STH,1,2,1/1/2018,12/31/2018,299.98,,,2317,548,4546,49,17885,,504,197,1108,49,,1367,411,2942,44,16060,,504,197,1108,207754,1905941,917395,2295355,21360239,29786362,2153246,38577378,29963508,73647043,103610551,4222797,36124,21360239,1047861,,,1759450,,,14756133,-8942436,1528127,384643,32600,9722147,,,57500932,,,,,,14263086,5392453,274255,5666708,29651941,1345030,1655007,,579637,,1798324,5980600,,6078773,,,6078773,12059373,16277580,17592568,29651941,,2285585,860397,171812,,,,,31075236,85500705,116575941,68884198,47691743,53052542,-5360799,827212,-4533587,,-4533587,0.372331,4667018,16235494,,
2018,723147,190114,HOMER MEMORIAL HOSPITAL,620 EAST COLLEGE,HOMER,LA,71040,CLAIBORNE,99919,R,STH,1,12,7/1/2018,6/30/2019,32.93,,,2826,173,4947,37,13505,,506,24,936,47,,1884,92,3633,33,12045,,506,24,936,,2529562,1063761,1063761,7605247,25833770,592648,15054878,18325903,17117660,35443563,1454125,,7605247,344992,,,2584410,321223,,6799217,-4439334,332528,258495,,7242446,94500,290327,12231650,147195,,6837478,,,5361888,795770,352196,1147966,13752300,3454932,628351,1903,,,,4085186,,328000,,,328000,4413186,9339114,9339114,13752300,,615465,1953283,,95365,0.1485,,,18945648,19611021,38556669,23411618,15145051,33439017,-18293966,19274440,980474,,980474,0.424756,5444374,12425334,,
