Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2021,757564,260017,PHELPS COUNTY REGIONAL MEDICAL CNTR,1000 WEST 10TH STREET,ROLLA,MO,65401,PHELPS,99926,R,STH,1,2,1/1/2021,12/31/2021,958.33,,,9719,3795,28335,196,70936,,2223,780,6628,242,,8278,3207,23246,178,64366,,2223,780,6628,3216070,37067767,10363299,17120989,64615521,114421499,16868959,205985751,391117249,704899728,1096016977,18459148,68671,64615521,14297925,,,41695448,759538,,32721261,,5583106,324625920,,405385273,8807887,7281584,194446619,,25484996,119692915,,1481103,150078155,156748214,,156748214,712211642,12827474,12793276,,,,23228579,48849329,,63679723,,,63679723,112529052,599682590,599682590,712211642,,13967717,5630568,,588929,0.1202,,,408137911,765746262,1173884173,906518061,267366112,179037020,88329092,34368421,122697513,64433154,58264359,0.18794,19497370,139699159,,
2021,757565,260020,MERCY HOSPITAL - ST. LOUIS,615 S. NEW BALLAS ROAD,ST. LOUIS,MO,63141-,ST. LOUIS,41180,U,STH,1,1,7/1/2021,6/30/2022,4707.61,91.63,,42193,22094,241243,843,307695,,6991,1652,37171,859,,37371,11739,166185,624,227760,,6991,1652,37171,25986802,50596000,37516429,51458175,384152012,718003587,53507385,1047282776,1980618468,2699449027,4680067495,84185937,,384151535,13103955,204297,1816052,28943907,,,447295826,-263783915,17791547,566317,,234009497,8054462,12203119,904410788,,,333635283,,,369242038,2255839,17444205,19700044,622951579,18740757,6674825,12441,789053,,17846554,44063630,,,,6629516,6629516,50693146,572258433,572258433,622951579,,19536394,59262230,,2580655,0.131,90488986,4574969,1999304865,2760665525,4759970390,3471049972,1288920418,1102155599,186764819,28082069,214846888,,214846888,0.223775,99630148,473576029,1473569,5484515
2021,757566,260137,FREEMAN OAK HILL HEALTH SYSTEM,1102 WEST 32ND STREET,JOPLIN,MO,64804,NEWTON,27900,R,STH,1,2,4/1/2021,3/31/2022,2778.8,35.63,,21455,8555,79799,351,128037,,3939,1485,15229,381,,19172,6676,63442,292,106510,,3939,1485,15229,19788372,33847722,26030959,26030959,249750703,295425465,18343091,399022351,896764162,1377318451,2274082613,49882975,1811825,248952536,2455655,282766,682778,88800846,750346,,80863207,,10019820,8576112,467626,194643097,8164830,10680162,195305208,,41419300,117591796,,2234745,130892290,207522955,214241720,421764675,747300062,15229837,32715286,13437430,10994192,,50396405,122773150,,58213816,,49515524,107729340,230502490,516797572,516797572,747300062,,21283701,20376482,,1876792,0.1802,25963269,624695,944085335,1725916283,2670001618,2087809725,582191893,545176168,37015725,60073394,97089119,55814890,41274229,0.175465,43950163,247863093,,
2021,757567,260195,CITIZENS MEMORIAL HOSPITAL DISTRICT,1500 NORTH OAKLAND,BOLIVAR,MO,65613,POLK,44180,R,STH,1,11,6/1/2021,5/31/2022,988.87,,,2061,755,9992,52,18980,,548,90,2593,72,,1516,363,6802,44,16060,,548,90,2593,583791,14228619,4899695,8384373,90570041,106930380,4463296,137502865,78451148,377365439,455816587,7976993,2511895,90570041,1879293,,,18412851,15542777,,16049400,,2348702,2868580,1259764,64935148,123114,1667511,28888396,,,62261881,,7205904,22478262,1023082,97375,1120457,88533867,16122082,10828870,,2815638,,9441947,39208537,,8526148,,,8526148,47734685,40723784,40799182,88533867,,1892835,3240961,,154014,0.12,,,78701582,448747358,527448940,355500716,171948224,197500421,-25552197,39716960,14164763,2,14164761,0.301663,13056702,54833971,,
2021,757578,320022,PLAINS REGIONAL MEDICAL CTR - CLOVIS,2100 NORTH THOMAS STREET,CLOVIS,NM,88101,CURRY,99932,R,STH,1,2,1/1/2021,12/31/2021,465.11,,,3293,103,11344,106,38690,,795,21,3096,106,,2670,73,8125,98,35770,,795,21,3096,3917835,2882123,4785243,4785243,37181589,66573657,4469554,90362206,81870115,222305021,304175136,6714018,,37181589,3732496,,,5240,,,38929942,-25984451,3344866,274584,,17694103,868340,2960888,80883937,,,49522323,,,40752809,,254693,254693,58701605,4493522,2789302,,,,1453293,-232344326,,,,13035594,13035594,-219308732,278010337,278010337,58701605,,4703957,2061127,,202953,0.12,2371934,,76438830,229167461,305606291,197401230,108205061,103755246,4449815,26547759,30997574,,30997574,0.297073,29414048,92895188,,
2021,757588,331303,GARNET HEALTH MEDICAL CENTER - CATSK,8881 STATE RT 97,CALLICOON,NY,12742,SULLIVAN,99933,R,CAH,1,2,1/1/2021,12/31/2021,36,,,777,,1040,15,5475,,1,,6,15,,8,,20,15,5475,,1,,6,105280,419701,274882,1053356,3205162,1991077,188665,9982818,5884728,17874902,23759630,,,,,,,27804000,,,13216000,,2482000,,5240000,48742000,2440000,5656000,63190000,,32027000,71751000,,,40541000,5778000,12731000,18509000,107792000,12375000,,,602000,,26013000,38990000,,497000,,7258000,7755000,46745000,54202000,61047000,107792000,,,,,,,,,5884727,17875090,23759817,15534598,8225219,5196239,3028980,578434,3607414,,3607414,0.420159,320889,3400932,1434,53542
2021,757592,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607-,WAKE,39580,U,STH,1,13,7/1/2021,6/30/2022,3703.76,,,42728,5383,147347,489,172335,,7780,808,27234,609,,37440,4190,113650,396,138390,,7780,808,27234,21890651,37165153,33105761,33113608,531494827,696347939,52254892,943421329,1223184648,1937575310,3160759958,93881693,,526842413,29453761,,,173796000,,,149417000,,26240000,20976000,,442434000,28921000,52062000,698087000,129936000,43782000,325345000,,,676979000,660279000,91939000,752218000,1871631000,96790000,90201000,,12185000,,56307000,255483000,441975000,,,180206000,622181000,877664000,993967000,993967000,1871631000,,22457560,73622217,,992024,0.0413,67366211,,1407875661,2421177363,3829053024,2480173024,1348880000,1391628000,-42748000,137423000,94675000,43575000,51100000,0.298479,61143597,180490556,34737,142671
2021,757593,360092,MEMORIAL HOSPITAL OF UNION COUNTY,500 LONDON AVENUE,MARYSVILLE,OH,43040-,UNION,18140,U,STH,1,9,1/1/2021,12/31/2021,631.28,,,2235,440,8951,51,18615,,575,60,2262,51,,2111,65,7238,39,14235,,575,60,2262,1181407,6984430,3269083,8575209,49872949,78602199,8736635,104549525,74244559,277525336,351769895,14547771,,49872754,474212,,,41680646,15703445,,22147350,,1730619,3060641,,87898367,2579713,4832276,99309000,,2737700,51249968,,,88443561,67919409,19107019,87026428,263368356,5348943,11472095,,1944454,,,23286693,,62240576,,71894368,134134944,157421637,105946719,105946719,263368356,,3118386,1747635,,64840,0.0533,,,74246105,284286619,358532724,215503686,143029038,104826967,38202071,8257145,46459216,49577,46409639,0.29721,6686647,42557265,,
2021,757594,360098,LAKE HOSPITAL SYSTEM,7590 AUBURN RD,CONCORD,OH,44077,LAKE,17460,U,STH,1,2,1/1/2021,12/31/2021,1820.44,,,15213,2739,54593,297,108405,,3199,273,11426,329,,12990,1123,44019,266,97090,,3199,273,11426,419056,31640151,8048279,25588217,129267071,267866335,4314479,316837931,562028996,775936781,1337965777,23996973,,128897558,13305435,,,29770104,,,60814720,-18293038,6280323,11756580,,90328689,21980000,4839550,110425715,,1470529,63264958,,,187673926,274056047,101492640,375548687,653551302,24896286,17078112,,5536018,,,67551466,22068,,,54192060,54214128,121765594,531785708,531785708,653551302,,21563656,7925371,,404000,0.0548,,,562028996,886787391,1448816387,1098208306,350608081,397361087,-46753006,71591232,24838226,4237173,20601053,0.236806,30425541,205922789,,
2021,757596,370008,NORMAN REGIONAL HOSPITAL AUTHORITY,901 N PORTER,NORMAN,OK,73070-,CLEVELAND,36420,U,STH,1,8,7/1/2021,6/30/2022,2761.48,20.85,,19605,18307,65859,322,120731,,4247,3632,14274,372,,16444,11708,47657,261,98466,,4247,3632,14274,11616240,41913832,18768343,18768343,260345530,298517374,20638294,373105846,970614981,1321372461,2291987442,33831013,,260345530,9366428,19560,418842,62976160,,,322213280,-255201973,16148746,4818136,,152814474,26064690,4388622,230228519,144929507,59528035,256354885,,,312360675,233505614,87500313,321005927,786181076,34464612,40860864,,6946786,,132443,82618194,,303926240,,58114862,362041102,444659296,341521780,341521780,786181076,,10916931,31161670,,1630546,0.155,21979130,1530146,942070136,1567748576,2509818712,1992121740,517696972,558862904,-41165932,-11199586,-52365518,,-52365518,0.162787,36545430,353439997,,
2021,757603,440008,HENDERSON COUNTY COMMUNITY HOSPITAL,249 W CHURCH ST,LEXINGTON,TN,38351-,HENDERSON,99944,R,STH,1,4,1/1/2021,12/31/2021,87.57,,,932,,3140,36,13140,,264,,871,36,,932,,3140,36,13140,,264,,871,,,,,9089158,10418737,376502,21251700,30840938,85483271,116324209,1811266,268594,9089158,,,,888619,,,33501775,-25539453,73650,95936,,25753864,649488,9600,1752913,,,1252576,,,3418600,,73414,73414,29245878,1191627,788458,,,2556902,2627350,7164337,,,,,,7164337,22081541,22081541,29245878,,2725043,703018,,33767,0.0394,2174503,,30840939,93412549,124253488,96163116,28090372,19507895,8582477,6626577,15209054,,15209054,0.182694,753707,3676117,,
2021,757605,440137,VANDERBILT BEDFORD HOSPITAL,2835 HWY 231 N,SHELBYVILLE,TN,37160,BEDFORD,99944,R,STH,1,4,7/1/2021,6/30/2022,195,,,1025,309,3780,49,17885,,289,83,1017,49,,742,202,2471,41,14965,,289,83,1017,3111374,4724882,3900929,7198943,20645245,23075249,1701999,38185401,61515181,175010300,236525481,4613555,,17314812,3428947,,,-6589767,,,34051062,-30214049,657134,,193981,-1896742,1230000,42762,2059239,,,7730897,3259324,,12038663,,1679575,1679575,11821496,2542078,1018284,,,,552334,4112696,,,1269833,,1269833,5382529,6438967,6438967,11821496,,551207,1653622,,52035,0.0944,,,61515182,174738092,236253274,192660965,43592309,43720494,-128185,-1390270,-1518455,,-1518455,0.161443,3152436,43975668,53672,553946
2021,757608,450147,DETAR HEALTHCARE SYSTEMS,506 E. ANTONIO STREET,VICTORIA,TX,77901-,VICTORIA,47020,R,STH,1,4,10/1/2020,9/30/2021,827.98,23.27,,9682,2593,36075,181,68599,,2052,1103,7214,193,,7120,173,24677,142,54364,,2052,1103,7214,8042493,23148182,10271774,10486845,64278957,113522618,8037715,147024043,931548851,947253953,1878802804,14511113,,64081085,814301,,,2217,,,71888691,-43114297,4808369,848453,1067806,35501239,3913515,9108103,59077870,14902959,6791416,25206880,10183869,,67849735,,5119043,5119043,108470017,6647734,8106286,584536,5556,,8880100,-213702330,,33333,,,33333,-213668997,322139014,322139014,108470017,,19067587,,,801792,0.1682,14255785,1589188,930990785,975472562,1906463347,1694323069,212140278,177801575,34338703,9938740,44277443,,44277443,0.078254,12954802,207814576,34149,1041822
2021,757615,500025,SWEDISH MEDICAL CENTER CHERRY HILL,500 - 17TH AVENUE,SEATTLE,WA,98122,KING,42644,R,STH,1,2,1/1/2021,12/31/2021,1252.66,49.71,,14732,626,48899,181,66065,,2291,138,7737,211,,11746,455,35456,125,45625,,2291,138,7737,4094451,8792496,6192492,15498629,129004639,233949396,22853578,408913710,1320936793,470649318,1791586111,38408057,,129004639,19842500,386838,1325612,870502,,,64845500,-31492,10351478,568173,,83690853,37000000,,152040573,8368987,10722757,122554134,,,127997481,36217494,10294,36227788,247916122,12369888,13325080,,1188983,,1619724,74094793,,1715143,,62824544,64539687,138634480,109281642,109281642,247916122,,38274761,11838899,,1135074,0.0906,41339597,6186281,1320936378,475877610,1796813988,1336638806,460175182,511956396,-51781214,7281599,-44499615,,-44499615,0.228241,37719695,216665419,,
2021,757620,501322,FERRY COUNTY MEMORIAL HOSPITAL,36 NORTH KLONDIKE ROAD,REPUBLIC,WA,99166-,FERRY,99950,R,CAH,1,11,1/1/2021,12/31/2021,94.21,,,1087,2283,4410,25,9125,,61,2,81,25,,228,,309,25,9125,,61,2,81,88357,362217,302285,1125826,7570304,8481580,684910,14962536,4485065,20142198,24627263,,,,,,,7596304,,6566,4385667,-1962115,299604,128107,15049,12520230,27282,641889,8958197,,2096642,5333700,,,6117601,,500,500,18638331,1043027,520615,,,892214,479958,2935814,,1610563,,36455,1647018,4582832,14060846,14060846,18643678,,,,,,,,,4506858,21240638,25747496,9221670,16525826,16051884,473942,3757513,4231455,-7500,4238955,0.60756,3184637,6597173,,
2021,757625,510062,BECKLEY ARH,306 STANAFORD ROAD,BECKLEY,WV,25801-,RALEIGH,13220,R,STH,1,2,7/1/2021,6/30/2022,556.27,,,7634,1113,21108,97,35405,,1381,200,4207,157,,6447,1036,17628,86,31390,,1381,200,4207,436360,3759007,1768830,10626023,41978097,97178605,4400143,118767929,155115527,178658284,333773811,12950949,,41978097,18522402,,,-493,,,61800326,-48395807,2225845,,,16082267,33028,941119,20775431,29366350,,6297814,26435457,66937,24098984,,,,40181251,-50137135,867652,,,,2958498,-46310985,,,,-3094,-3094,-46314079,86495330,86495330,40181251,,2959208,10083270,,623757,0.1913,7901615,,143341443,229005701,372347144,276037841,96309303,139156702,-42847399,15000338,-27847061,,-27847061,0.355834,16876323,84847228,,
2021,757627,521302,MCHS OAKRIDGE,13025 8TH STREET,OSSEO,WI,54758-0070,,99952,R,CAH,1,2,1/1/2021,12/31/2021,124.83,,,2812,46,4778,18,6570,,104,16,180,18,,369,46,627,18,6570,,104,16,180,,257794,90228,1490782,12032008,6899553,1016014,22549907,12082377,26689131,38771508,,,,,,,706,,,7859847,-3875440,270246,,,6563004,601930,1254406,18481494,,,4640392,,,10074858,36000,,36000,16673862,348804,382558,,,,1028166,5864280,,,,26642,26642,5890922,10782940,10782940,16673862,,,,,,,,,12467087,34975957,47443044,19784593,27658451,31599571,-3941120,3351558,-589562,,-589562,0.58161,1234512,4530640,,
2021,757630,530032,EVANSTON REGIONAL,190 ARROWHEAD DR,EVANSTON,WY,82930,UINTA,99953,R,STH,1,4,5/1/2021,4/30/2022,111.39,,,438,,1627,32,11680,,187,,803,32,,400,,1278,26,9490,,187,,803,667615,5204695,1978207,1978207,9324196,21658407,1861185,26097920,22043503,83065994,105109497,2054627,179858,9324196,103228,,,-532974,,,9682631,-3414549,2015970,617463,14702,8383243,1298661,700654,10016055,571154,417126,4925795,1452675,,16386650,,6009569,6009569,30779462,1080206,542463,143976,526843,,511020,13637104,,2457535,,,2457535,16094639,14684823,14684823,30779462,,660741,942858,,20406,0.0509,,,22043503,83065994,105109497,64869154,40240343,30982603,9257740,-320858,8936882,,8936882,0.248293,2468741,11857198,,
2021,757631,10007,MIZELL MEMORIAL HOSPITAL,702 MAIN STREET,OPP,AL,36462-,COVINGTON,99901,R,STH,1,9,10/1/2020,9/30/2021,144.13,,,3057,597,6517,45,16425,,481,121,1213,59,,1976,504,4476,40,14600,,481,121,1213,383951,3399596,1588868,1588868,9798003,13671033,833933,22299370,23728489,39147848,62876337,1235423,,9798003,40555,,,3781795,127410,,11084117,-8017786,658237,160037,,8488685,142838,86386,13263582,,3087340,4723424,,,8164824,,191707,191707,16845216,849092,,1025617,270000,298923,1574994,4018626,,85864,,5031459,5117323,9135949,7709267,7709267,16845216,,,3874784,,40879,0.0422,,,24117516,39985574,64103090,43452631,20650459,23469036,-2818577,6042449,3223872,,3223872,0.354654,921531,,,
2021,757633,10118,VAUGHAN REGIONAL MEDICAL CENTER,1015 MEDICAL CENTER PARKWAY,SELMA,AL,36701,DALLAS,99901,R,STH,1,4,7/1/2021,6/30/2022,349.14,17.01,,2737,4535,13323,109,39785,,694,1338,3933,109,,2019,3239,9857,86,31390,,694,1338,3933,2109328,24042865,4058166,4086559,23233177,37484564,1513353,45914287,224787576,379622529,604410105,3476103,21840,23301216,3418758,,,-3384496,,,10133758,,1583457,444315,,8695440,1380689,,8628862,781898,847353,3858345,2924801,,13089080,,1021985,1021985,22806505,860617,2000279,404266,,,-62251,3202911,6930040,-25935339,,,-19005299,-15802388,38608893,38608893,22806505,,1541211,3696122,,461933,0.3528,7349265,291390,224787577,387277276,612064853,552120850,59944003,62185043,-2241040,7760893,5519853,,5519853,0.075965,5631263,143938190,176601,2585515
2021,757659,110006,ST MARYS HEALTH CARE SYSTEM  INC,1230 BAXTER STREET,ATHENS,GA,30606-3791,CLARKE,12020,R,STH,1,2,7/1/2021,6/30/2022,1074.25,32.15,,9097,2014,41708,161,58765,,1923,343,8005,264,,6018,1107,24767,103,37595,,1923,343,8005,12574071,12489850,15728500,16718512,84962868,151179632,8876839,243545495,418529455,564828681,983358136,17268389,,84962868,,,,11837858,,,93628305,-54798893,7992154,1146396,,77393356,2559328,3168599,89041736,449312,39562859,96828474,,,59312834,,55864556,55864556,192570746,32411042,12204094,,,,7044023,51659159,,944568,,25037189,25981757,77640916,114929830,114929830,192570746,,5090725,17510064,,585361,0.1036,26106293,2402758,418530752,567129912,985660664,735410485,250250179,236142500,14107679,2662569,16770248,163204,16607044,0.247667,19438189,96202500,,
2021,757662,110198,NORTH FULTON REGIONAL HOSPITAL,3000 HOSPITAL BLVD.,ROSWELL,GA,30076,FULTON,12060,U,STH,1,2,7/1/2021,6/30/2022,816.99,2.75,,12823,2993,48231,178,64970,,1900,572,7864,211,,10715,1942,40523,130,47450,,1900,572,7864,22836888,22692401,27454325,35218604,78825547,190299157,12637321,251467339,797616933,456353139,1253970072,20698433,,78825547,24357619,,,50996,,,174191604,-118546971,6235037,35560,,61966226,19678884,3577761,120746387,6216469,3309265,18131677,46878348,,161597448,,234356861,234356861,457920535,5515736,,,3456510,,7959142,16931388,,329688120,,8920835,338608955,355540343,102380192,102380192,457920535,,5627225,16816209,,207041,0.0369,17739481,188458,794498451,458693898,1253192349,979136036,274056313,269124704,4931609,12551831,17483440,-484056,17967496,0.200537,7951279,96374289,144284,1281425
2021,757684,161364,JEFFERSON COUNTY HOSPITAL,2000 SOUTH MAIN ST.,FAIRFIELD,IA,52556-,JEFFERSON,99916,R,CAH,1,9,7/1/2021,6/30/2022,232.08,,,2106,4,3796,25,9125,,349,2,642,25,,1403,4,2785,25,9125,,349,2,642,267071,575102,590530,1104326,23623519,35077849,3473716,54633163,13673172,80350843,94024015,,,,,,,16919634,,,11241151,-4380000,1030455,672008,2044535,27925103,1168335,2559497,43422802,,,24817942,,,26509421,,8881328,8881328,63315852,3327020,2306113,1493711,2941460,,254449,10322753,,13831099,,12866522,26697621,37020374,26804376,26804376,63824750,,,,,,,,,14039341,86711053,100750394,46159140,54591254,58701368,-4110114,6162225,2052111,-34,2052145,0.581055,7712764,14157971,,
2021,757686,190004,THIBODAUX REGIONAL HEALTH SYSTEM,602 NORTH ACADIA ROAD,THIBODAUX,LA,70302,LAFOURCHE PARISH,26380,U,STH,1,2,10/1/2020,9/30/2021,1043.83,,,7836,1736,26381,164,59860,,1668,40,7372,194,,5947,118,18037,118,43070,,1668,40,7372,402604,8765836,1931261,1931261,89515873,135209371,12751651,150134831,290814635,679429868,970244503,8164629,,89515873,1732505,,,13672146,2291403,,154199892,-116943328,4031061,63175262,105548608,253505530,82861,86524,188793632,,24692322,30830549,,,212435290,,7590617,7590617,473531437,20168682,7071111,358795,,,26699890,54298478,,,,320842426,320842426,375140904,98390533,98390533,473531437,,,15388436,,546290,0.142,,,311788163,731694312,1043482475,814920833,228561642,224725244,3836398,57528215,61364613,17911795,43452818,0.154739,13736123,106317559,,
2021,757688,190312,OUR LADY OF THE ANGELS HOSPITAL MC,433 PLAZA ST.,BOGALUSA,LA,70427-3729,,99919,R,STH,1,1,7/1/2021,6/30/2022,367.31,18.65,,1429,2436,6235,36,13140,,302,663,1418,48,,1022,1921,4522,28,10220,,302,663,1418,1492041,2145963,2322766,2322766,29694675,46613361,1034403,57690955,46382743,96295584,142678327,5271375,,29694675,2046050,64872,,2802586,,,2166640,,489880,531758,,18601110,,,,,,22322336,17113500,,39435836,,4594606,4594606,62631552,4480152,2929860,,,5385383,4167934,19570023,,,,3535529,3535529,23105552,39526000,39526000,62631552,,598502,1795505,,71820,0.12,2202244,27833,45995223,122148754,168143977,86139895,82004082,76308036,5696046,6009611,11705657,,11705657,0.404343,12247085,60928466,,
2021,757713,250036,GEORGE COUNTY HOSPITAL,305 WINTER STREET,LUCEDALE,MS,39452-0607,GEORGE,99925,R,STH,1,9,10/1/2020,9/30/2021,255.21,,,1288,1132,4344,39,14235,,259,403,793,39,,786,643,2485,33,12045,,259,403,793,2510704,79498,2538540,2549346,25701182,20051881,1348494,31012335,24014399,55234075,79248474,1589155,198315,25701182,,,,29888713,,1984777,19602472,-14163504,2238396,567297,15485,40087446,851352,,22931061,9540,2192099,16896077,,,20996052,,6376585,6376585,67460083,937236,2011781,215229,,,4466932,7631178,,9476259,,,9476259,17107437,50352646,50352646,67460083,,,2097971,,62939,0.12,,,26849310,63950236,90799546,46772112,44027434,45753063,-1725629,14961272,13235643,,13235643,0.39133,8465439,13708031,58526,177169
2021,757733,334067,NEW YORK CITY CHILDRENS PYSCH CTR,7403 COMMONWEALTH BLVD,BELLEROSE,NY,11426-1839,,,NA,PH,7,6,4/1/2021,3/31/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,757736,340017,MARGARET R. PARDEE MEMORIAL HOSPITAL,800 NORTH JUSTICE STREET,HENDERSONVILLE,NC,28791-,HENDERSON,11700,U,STH,1,9,7/1/2021,6/30/2022,1339.09,10.96,,9652,1225,31801,160,58400,,2401,268,7585,160,,8979,1009,28255,147,53655,,2401,268,7585,7474410,16090439,11774746,11778074,110227713,227083952,16188818,256396239,264373542,710807773,975181315,21008421,,109132653,18717612,,,20511306,,,53839790,-20615054,8213487,4970658,5594635,72514822,10071618,4004442,115233174,15873033,22289716,124599624,,,81007848,26298798,30475970,56774768,210297438,8546849,13587228,,2438193,39546,22104858,46716674,16191087,,,16025881,32216968,78933642,131004796,131004796,209938438,,,22808011,,296504,0.052,15445940,467701,264524076,804629015,1069153091,752610629,316542462,337311665,-20769203,11729737,-9039466,,-9039466,0.262922,16881177,57274584,15967,73385
2021,757741,340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DRIVE,TARBORO,NC,27886,EDGECOMBE,40580,U,STH,1,2,10/1/2020,9/30/2021,402.65,,,5057,1879,14025,117,42705,,942,608,2786,117,,4050,1103,11184,102,37230,,942,608,2786,5070550,10994304,8197507,8221575,26676467,55387427,5748630,70782866,100108191,152865417,252973608,9512491,371998,26676467,,,,10009410,,,41896184,-23913281,2305444,93854,,31520894,,2129094,49825177,,,22794781,,,21054745,,17925283,17925283,70500922,2309573,3860117,293358,,,2989078,9452126,,,,8725501,8725501,18177627,52323295,52323295,70500922,,,9240237,,404260,0.175,5140672,,100106486,152867122,252973608,155758236,97215372,90324326,6891046,5838683,12729729,,12729729,0.279803,7132382,37589876,19805,156799
2021,757759,440034,METHODIST MEDICAL CENTER,990 OAK RIDGE TURNPIKE,OAK RIDGE,TN,37830-6976,ANDERSON,28940,U,STH,1,2,1/1/2021,12/31/2021,779,,,12135,,45078,200,72259,,2237,,8694,200,,10629,,38105,179,63909,,2237,,8694,6181061,6406178,8022694,9147841,57165470,103469224,8356350,143459230,267129500,252008944,519138444,11134458,,46876328,5136402,,,-919203,,,16248784,,3187249,572739,,20232812,8018800,1808523,142866050,,,124186398,,18371448,69962972,,3988194,3988194,94183978,8266553,5049262,1314623,622281,,6365992,21618711,,,,5107877,5107877,26726588,67457390,67457390,94183978,,16695605,4866975,,617768,0.1146,,,270045301,256700274,526745575,372170838,154574737,160634694,-6059957,6269321,209364,,209364,0.276341,11679513,53232173,69022,242764
2021,757766,450419,TX HLTH HARRIS METHODIST AZLE,108 DENVER TRAIL,AZLE,TX,76020,TARRANT,23104,U,STH,1,2,10/1/2020,9/30/2021,187.98,,,1441,3,6539,31,11315,,359,1,1764,31,,1287,2,5014,25,9125,,359,1,1764,5381737,9134245,7089643,7089643,16495399,23049892,2047505,34963125,67129372,123002575,190131947,4122575,,16495399,61708,,,-25855,,,6865790,,,,601361,47343039,145334,,15315628,,3481105,7115267,,,7186438,,,,54529477,32404430,1702032,,,283575,2014764,36404801,,,,271328,271328,36676129,17853348,17853348,54529477,,,3134575,,31894,0.0407,,,67165480,123636290,190801770,145670537,45131233,39545291,5585942,4994172,10580114,,10580114,0.183889,2478026,17097695,,
2021,757771,490045,UVA HEALTH PRINCE WILLIAM MEDICAL,8700 SUDLEY ROAD,MANASSAS,VA,20110,PRINCE WILLIAM,47894,U,STH,1,10,1/1/2021,12/31/2021,725.35,,,7423,3037,29867,102,37230,,1539,767,6378,132,,6617,1271,21263,81,29565,,1539,767,6378,8898266,10171160,11663314,14117238,75966189,103146472,10522407,165236330,280558871,340089940,620648811,15369250,,75502169,4509323,,,15574419,,,78142047,-47156361,3896936,333618,830463,54717931,1939817,8516714,147469504,,39252708,113922021,,,73422606,14620982,5286096,19907078,148047615,4111585,8155440,,,,34523401,46790426,,,,3386373,3386373,50176799,97870816,97870816,148047615,,12271473,4767614,,534176,0.1254,6062734,,279393586,341523303,620916889,432552932,188363957,181913932,6450025,11225013,17675038,4455806,13219232,0.266232,4827170,27684978,,
