Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2019,760698,50526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,ORANGE,11244,U,STH,1,4,1/1/2019,12/31/2019,331.49,,892,4330,,11399,82,29930,256,980,,2763,131,764,3767,,9870,70,25550,256,980,,2763,154836,4978880,1501664,7069155,28328452,35533739,4082288,56196974,167168142,56648884,223817026,4995290,,28328452,294164,,,7437002,,,50007989,-42324562,619408,330280,3341217,23668809,19545450,66600,50804628,,2513336,10461289,1254300,,56781942,,10636557,10636557,91087308,1915614,2901611,490516,748564,,8190318,14246623,,,,1284662,1284662,15531285,75556023,75556023,91087308,,7305911,2920946,,306806,0.12,,,167196642,56620383,223817025,165511836,58305189,63862191,-5557002,346611,-5210391,,-5210391,0.251084,11557750,69455036,,
2019,760704,50717,RANCHO LOS AMIGOS NATL.REHAB.CTR.,7601 E. IMPERIAL HIGHWAY,DOWNEY,CA,90242-3496,LOS ANGELES,31084,U,STH,1,9,7/1/2019,6/30/2020,1193.98,18.24,,1539,3398,17307,83,30378,,202,303,1792,158,,1385,3203,16361,75,27450,,202,303,1792,41701356,2424934,42798780,104528482,127348831,357975024,31770557,269581920,14674612,7039770,21714382,54276116,,127276543,2650714,45167,330767,9519000,,,282685000,,3003000,,16000,305319000,217000,,545442000,,42422000,,,,435617000,,111016000,111016000,851952000,84023000,8489000,,,,47799000,239493000,,202643000,,680894000,883537000,1123030000,-271078000,-271078000,851952000,,710215,2168753,,86370,0.12,278261,252920,486920022,125439980,612360002,179530002,432830000,288583364,144246636,16251000,160497636,200827000,-40329364,0.45302,107333997,369023797,,4166411
2019,760706,50737,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE.,MONTEREY PARK,CA,91754,LOS ANGELES,31084,U,STH,1,4,7/1/2019,6/30/2020,904.73,,4300,12346,,45199,182,66612,1136,1784,,11157,210,2755,10899,,34799,140,51240,1136,1784,,11157,3033430,9631661,4657925,4657925,82104585,204031533,4019496,190701393,1146095774,403402303,1549498077,16213272,,82104585,,,,99080230,79202533,,230707388,-210397737,3028166,1043833,13579827,216244240,,,,22269735,2644774,15831148,,,23893459,,15592198,15592198,255729897,18200041,11337709,,7000000,,90189432,126727182,,,,16874157,16874157,143601339,112128558,112128558,255729897,,6446107,15703045,,3385499,0.6114,,,1149556242,399941837,1549498079,1363828280,185669799,286136118,-100466319,110658024,10191705,79279,10112426,0.123073,6184044,81517985,,
2019,760715,100017,HALIFAX MEDICAL CENTER,HALIFAX MEDICAL CENTER,303 N CLYDE MORRIS BLVD,FL,32114,VOLUSIA,19660,U,STH,1,11,10/1/2018,9/30/2019,3141.12,24.1,,22704,23451,113192,436,159140,,4457,2025,20901,544,,14689,18061,77095,310,113150,,4457,2025,20901,34360265,49772793,45125751,74106347,207177149,297076148,17079620,411125613,1033381098,898364453,1931745551,46965757,,206950205,,171663,517742,75404000,178832000,,61281000,,11102000,,17450000,344519000,50491000,6408000,410051000,,31904000,221188000,,,424247000,,215665000,215665000,984431000,51405000,22356000,,,,15833000,89594000,431772000,,,137120000,568892000,658486000,325945000,325945000,984431000,,,42987979,,3094060,0.2879,43819422,1206586,1032402363,902061902,1934464265,1445623297,488840968,513743794,-24902826,38928826,14026000,,14026000,0.212826,32467974,272764744,,
2019,760717,100044,MARTIN MEDICAL CENTER,200 HOSPITAL AVENUE,STUART,FL,34995,MARTIN,38940,U,STH,1,2,1/1/2019,12/31/2019,3198.19,,,49750,3568,121508,521,190165,,11257,931,27465,521,,42777,2141,100721,447,163155,,11257,931,27465,25427478,33119511,30905671,50512713,215044188,287441282,43980269,470567185,1535601365,1468687716,3004289081,66576383,,209886319,2197493,,,22706930,192402773,,163955936,-100182539,11846121,3334167,25233420,321006027,23080728,25038006,353940759,,88317956,384210263,,,404809201,,9276073,9276073,735091301,12243055,69366985,9704,4080000,,297360,85997104,,317482830,,10188971,327671801,413668905,321422396,321422396,735091301,,69133371,,,846884,0.049,,,1535601364,1520361563,3055962927,2556450519,499512408,502485470,-2973062,37719573,34746511,,34746511,0.156632,19472782,247748643,455307,5554953
2019,760718,100047,BAYFRONT HEALTH PUNTA GORDA,809 EAST MARION AVENUE,PUNTA GORDA,FL,33950,CHARLOTTE,39460,U,STH,1,4,10/1/2018,9/30/2019,347.76,,,8256,376,17243,81,29565,,1768,245,3990,133,,7298,337,15211,70,25550,,1768,245,3990,2902247,15880503,4762960,7946859,25846635,41318489,3592543,62277384,388968959,225528330,614497289,3716371,,25846635,191563,,,-20289,,,33145216,-21499211,1587511,526207,6848,13746282,4085057,652499,28169384,4804490,1181730,6693640,2228551,,33540163,,3227047,3560005,50846450,1824416,1593324,245128,28064,,1720999,40064422,,9604876,,,9604876,49669298,1177152,1177152,50846450,,,14214438,,185499,0.0522,,,388959959,225537330,614497289,545381974,69115315,67165124,1950191,-1109687,840504,,840504,0.101347,2365152,54770244,,
2019,760719,100067,ST. ANTHONYS HOSPITAL,1200 7TH AVENUE NORTH,ST. PETERSBURG,FL,33705-,PINELLAS,45300,U,STH,1,2,1/1/2019,12/31/2019,1957.88,,,29699,10884,84743,308,112420,,6218,622,19629,358,,26896,9667,76577,280,102200,,6218,622,19629,30217090,29079333,35636243,54364009,131091330,257726396,10441395,343898779,1068449249,969094009,2037543258,30520676,,131091330,1042220,,,3595,,,170593865,-130930660,8041818,2307686,,230117008,950012,1831105,176452656,28162,81639799,56068768,1062066,,98883728,20188643,13905534,34094177,363094913,10992537,8187675,,1217232,,,20397444,,,,2495235,2495235,22892679,340202234,340202234,363094913,,40058932,,,1437114,0.1435,33144042,,1086742441,977232133,2063974574,1648151240,415823334,388817726,27005608,4952646,31958254,,31958254,0.168781,19977060,237059471,2443,54507
2019,760730,140065,ADVENTIST LAGRANGE MEMORIAL HOSPITAL,5101 S. WILLOW SPRINGS ROAD,LAGRANGE,IL,60525-,COOK,16974,U,STH,1,1,1/1/2019,12/31/2019,1012.06,20.19,,16764,419,31221,159,58035,,3658,127,7421,177,,15193,375,28038,132,48180,,3658,127,7421,4155841,5260353,5414296,12597186,49357913,109326638,9592551,139715589,320841546,298616683,619458229,10505906,,49358207,2921151,4174,340819,-14346692,320,,66617433,-45161500,3920204,,380705,12377788,9779429,6813116,252714600,,,56033263,,,136748111,523395,5989366,6512761,155638660,6876858,4314356,389937,5861516,,11058815,41310613,,110486960,89668,103657,110680285,151990898,3647762,3647762,155638660,,25385129,2693134,,,,8891458,1893654,321747469,304274679,626022148,464937050,161085098,158684551,2400547,2761208,5161755,,5161755,0.225545,5840175,57740428,,
2019,760740,190098,OCHSNER LSU HEALTH SHREVEPORT,1501 KINGS HIGHWAY,SHREVEPORT,LA,71130-3932,,43340,U,STH,1,2,7/1/2019,6/30/2020,3790.49,416.99,,20506,4035,104302,365,133370,,3253,638,23934,402,,14814,2856,75704,283,103576,,3253,638,23934,16296250,16504539,22936203,22936203,175220873,450998226,57582194,529858340,623407454,655626851,1279034305,28851122,,157201681,41346646,,,104230466,,,5019113952,-4976383375,17545734,1752043,,1352243187,,,8513951,12370660,,24531708,,,20979882,,38709288,38709288,1411932357,35475375,,2956086,373544,51609099,1244876469,1335290573,,19658,,42268,61926,1335352499,76579858,76579858,1411932357,,8695584,26615083,,4424427,0.5012,14187554,10160539,649996486,642904537,1292901023,956746400,336154623,626219099,-290064476,307937758,17873282,15042,17858240,0.414264,108571613,523220866,,
2019,760745,250031,MERIT HEALTH RIVER REGION,2100 HIGHWAY 61 NORTH,VICKSBURG,MS,39183,WARREN,99925,R,STH,1,4,7/1/2019,6/30/2020,537.08,,,12144,8965,33884,301,110166,,2133,1551,6066,321,,9243,7226,27016,279,102114,,2133,1551,6066,3564342,45919035,7952596,7953609,31064179,67559086,5535716,87582877,555892972,400562341,956455313,6998911,,31064179,2978877,,,11107,,,62578085,-46260577,4364095,681933,82144,21456787,3343160,2002463,107359800,5694622,2962084,21115388,9270001,,88294669,,12099979,12099979,121851435,2436960,2566681,-103211,,,25054613,-17638677,,,,,,-17638677,139490112,139490112,121851435,,4908338,13590403,,1262539,0.273,,,556096183,400359130,956455313,850723462,105731851,98623265,7108586,8363249,15471835,,15471835,0.09157,16948845,185516639,263492,2888555
2019,760746,250040,SINGING RIVER HEALTH SYSTEM,2809 DENNY AVENUE,PASCAGOULA,MS,39581,JACKSON,25060,U,STH,1,9,10/1/2018,9/30/2019,2025.36,,,27507,6587,70751,328,119720,,5684,1000,15924,398,,22221,4121,55775,280,102200,,5684,1000,15924,7855423,108585932,23631787,23631787,140427541,234023813,22349155,321459920,1033550595,1209681470,2243232065,24704990,953501,140427541,17470687,,,61918489,,,39601654,,6841792,2794552,3041767,117013511,2920113,6498527,260134144,,17788964,234981923,,37867233,194544466,51880208,21101739,72981947,384539924,15072291,20023146,,13438515,,11364466,63112249,,51192000,,88597759,139789759,202902008,181637916,181637916,384539924,,,49037547,,1308077,0.1067,,,1059649574,1242074807,2301724381,1919105075,382619306,374451354,8167952,38480450,46648402,,46648402,0.143302,55383537,270725769,734138,3467800
2019,760748,252006,REGENCY HOSPITAL OF MERIDIAN,1102 CONSTITUTION 2ND FLOOR,MERIDIAN,MS,39301,LAUDERDALE,99925,U,LTCH,2,4,8/1/2019,7/31/2020,68.39,,,4566,,6665,40,14640,,177,,239,40,,4566,,6665,40,14640,,177,,239,,,,,4352485,4768973,203859,9508180,59539485,,59539485,,,4352485,,,,,,,1239613,,,,107843,1347456,,,293376,3291,,1571233,,,831944,,6281642,23657865,25837265,798563,3763947,,,,,5866222,,,,192853,192853,6059075,19778190,19778190,25837265,,,,,,,,,59539485,,59539485,49206259,10333226,9142748,1190478,287393,1477871,-1905383,3383254,,,,,
2019,760753,270086,GREAT FALLS CLINIC MEDICAL CENTER,1411 9TH STREET SOUTH,GREAT FALLS,MT,59405-,CASCADE,24500,U,STH,1,6,1/1/2019,12/31/2019,253.03,,,1866,384,4141,20,7300,,630,119,1347,20,,1866,384,4141,20,7300,,630,119,1347,,1905139,561071,2407658,18536634,46233976,2577979,56643111,42431632,149902243,192333875,2701930,,18536634,1151353,,,1494423,,,10603412,,3034052,569636,,19740389,,,,,,16892602,,15521290,18665272,25000,7712631,7737631,46143292,17630521,,,,,,17630521,,,,8870238,8870238,26500759,19642533,19642533,46143292,,4360211,1573496,,,,,,44519981,154781670,199301651,121473135,77828516,66675749,11152767,249286,11402053,,11402053,0.294504,5583079,25227725,,
2019,760770,310040,HOBOKEN UNIVERISTY MEDICAL CENTER,308 WILLOW AVENUE,HOBOKEN,NJ,7030,,35614,U,STH,1,4,1/1/2019,12/31/2019,857.78,35.69,,4593,2131,22671,117,42705,,880,556,4332,190,,3749,1490,17787,102,37230,,880,556,4332,14444694,41657059,18159730,29181884,63437557,134292319,5119666,158249086,1016207208,834021976,1850229184,11344870,,63437557,,,542977,22909000,,,72758000,,2158000,1755000,24985000,134957000,,,88535000,,,17949000,,,43433000,1003000,20925000,21928000,200318000,12532000,5295000,,43049000,1746000,1892000,64514000,29568000,,,6827000,36395000,100909000,99409000,99409000,200318000,,6334902,2006569,,642294,0.308,5581234,1242921,1016197545,834021977,1850219522,1661889646,188329876,197729876,-9400000,20892000,11492000,,11492000,0.085529,24739446,599036714,,
2019,760783,340090,JOHNSTON HEALTH,509 NORTH BRIGHTLEAF BLVD,SMITHFIELD,NC,27577,JOHNSTON,39580,U,STH,1,11,7/1/2019,6/30/2020,1176,,,12358,8514,37854,179,65514,,3063,3304,11344,217,,11280,5753,31572,155,56730,,3063,3304,11344,7585463,48850431,17869530,19810070,83487007,143208291,7339165,203989072,373780099,636988439,1010768538,20359476,,83487007,1895843,,,45928351,,,19140378,,6089424,,6566432,80213020,6519038,5982412,207296296,,10772895,113307648,,,149863996,69966855,41115784,111082639,341159655,8730091,14245462,,,,63676547,86652100,,91822017,,16697444,108519461,195171561,145988094,145988094,341159655,,6679659,18406869,,1005970,0.1604,,,373780100,658054929,1031835029,806222522,225612507,226695298,-1082791,19703045,18620254,13614109,5006145,0.201816,16913082,152136316,90666,868112
2019,760788,380005,ASHLAND COMMUNITY HOSPITAL,280 MAPLE ST,ASHLAND,OR,97520,JACKSON,32780,U,STH,1,2,10/1/2018,9/30/2019,59.55,,,1600,1102,4223,38,13870,,395,378,1315,38,,1430,809,3211,34,12410,,395,378,1315,774835,1254482,1192263,1192263,21027417,36134178,3839404,50772610,54759578,98591873,153351451,4436358,,21188390,514666,,,900,,,27032315,-19143329,404563,144677,3095078,11156767,5161560,433928,16731067,,,14229015,,,23219806,97902,,97902,34474475,152708,981815,,,,16859143,17993666,1138560,,,,1138560,19132226,15342249,15342249,34474475,,,4056994,,121710,0.12,,,52680161,109999966,162680127,104414171,58265956,57161595,1104361,-5517890,-4413529,,-4413529,0.331087,12732021,27798905,,
2019,760791,380047,ST CHARLES MEDICAL CENTER,2500 NE NEFF ROAD,BEND,OR,97701,DESCHUTES,13460,U,STH,1,2,1/1/2019,12/31/2019,1890.54,0.36,,23019,17315,62155,251,91615,,5511,3142,15988,279,,21054,12131,53240,217,79205,,5511,3142,15988,13268435,6579743,15584496,46905077,181022764,285881468,11043674,487271794,794904672,588448128,1383352800,35841609,,181022764,3409765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51502961,19030493,,2745515,0.1557,28030119,73143,814516396,598011735,1412528131,840429061,572099070,466904232,105194838,21150482,126345320,-16826298,143171618,0.35224,15736259,222022024,,
2019,760801,420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,CHARLESTON,16700,U,STH,1,2,1/1/2019,12/31/2019,1445.56,,,23955,2071,51038,266,110140,,5062,178,10780,332,,21571,1794,45476,228,96270,,5062,178,10780,21697715,19923295,27139210,30179568,109273729,241406392,26162549,321900301,559548770,635328469,1194877239,22832079,,107894671,3027391,,,7725,,,54128381,,6785669,1178120,,202210401,4670331,4392288,283957597,8077712,4405729,114477280,,,144106829,365516,13053890,13419406,359736636,548378,,,6174224,,4786803,77317774,,101875744,,8555597,110431341,187749115,171987521,171987521,359736636,,39317057,14119106,,,,20370240,,566683788,674825356,1241509144,853593952,387915192,350680121,37235071,3018114,40253185,,40253185,0.2694,17335430,75339259,,
2019,760805,430091,BLACK HILLS SURGICAL HOSPITAL LLP,216 ANAMARIA DRIVE,RAPID CITY,SD,57701-,PENNINGTON,39660,U,STH,1,5,1/1/2019,12/31/2019,330.45,,,1963,62,4057,26,9490,,865,29,1868,26,,1963,62,4057,26,9490,,865,29,1868,95164,1009067,352661,354009,25286836,37281083,2859672,52064478,160694894,45225469,205920363,4777641,,25723566,542108,,,1470263,,,10263743,,,2016382,,13819481,1978648,737542,34610196,,,22825951,,,25522033,,,,39341514,3260533,2865158,282900,,,923019,10009194,,14782594,,,14782594,24791788,14549726,14549726,39341514,,8205542,3500975,,,,,,160694894,58098003,218792897,132578715,86214182,63746892,22467290,524080,22991370,1751,22989619,0.252838,1818849,6847088,,
2019,760806,450011,ST. JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DRIVE,BRYAN,TX,77802,BRAZOS,17780,U,STH,1,1,7/1/2019,6/30/2020,1870.15,28.43,,18679,9026,58225,217,79422,,3993,904,12822,217,,16651,7708,46221,193,70638,,3993,904,12822,23703566,44363275,31419480,31656603,117762753,267745881,9423755,293924369,779423449,977826634,1757250083,19779356,,118543399,,,,93029460,,,40349723,-24624726,2306084,20840313,5839846,137746797,11697319,3061583,126630465,466643,38453690,69485151,,,171838688,274012636,39634522,313647158,623232643,105660767,13013489,,41335088,1061642,79704808,241760450,41411597,,,5604073,47015670,288776120,334456523,334456523,623232643,,9366361,32361114,,1871477,0.1794,10684882,2313872,801397624,992563905,1793961529,1460928150,333033379,385508634,-52475255,48769889,-3705366,,-3705366,0.167264,9815876,85009772,338416,3409575
2019,760807,450101,HILLCREST BAPTIST MEDICAL CENTER,100 HILLCREST MEDICAL BOULEVARD,WACO,TX,76712-,MC LENNAN,47380,R,STH,1,1,9/1/2019,8/31/2020,1674.11,16.68,,12359,8824,57943,212,77592,,2885,475,13109,236,,10439,7924,40962,160,58560,,2885,475,13109,23474633,34740071,30145167,30550030,139807840,247164457,15384910,220251913,513419933,673278085,1186698018,20666826,,141250494,2518002,2840,,59673900,34870983,,114484590,-82387329,7585431,-7581251,10176158,140133119,14983838,3939879,205508064,,,72755826,,,175084404,149656760,5534893,155191653,470409176,6610320,2444250,444215,,1268493,81599334,92366612,,202565467,,24360450,226925917,319292529,151116647,151116647,470409176,,2343669,25348009,,1735577,0.2507,22569927,1046192,478530556,653253434,1131783990,950831463,180952527,386972297,-206019770,210512032,4492262,,4492262,0.185601,25906091,151120807,167601,2223793
2019,760808,450152,ADVENTHEALTH CENTRAL TEXAS,2201 SOUTH CLEAR CREEK ROAD,KILLEEN,TX,76549,BELL,28660,U,STH,1,1,10/1/2018,9/30/2019,779.04,,,6519,3174,26316,208,75920,,1663,265,6702,208,,5428,2961,21309,194,70810,,1663,265,6702,8877856,13693814,11404573,14595165,55112058,78645366,6301437,97745487,213511091,364287814,577798905,8083279,,54522344,874849,,,24048754,,,14652089,-6151998,3764360,459475,1016871,45927778,1635816,4155290,72675092,,13220977,34563631,,2610249,39736297,,5635811,5635811,91299886,3448368,,6106372,,,4151203,8221048,,,,3035952,3035952,11257000,80042886,80042886,91299886,,,14578059,,1064563,0.2921,,,211636174,366183139,577819313,460708743,117110570,116556162,554408,5054193,5608601,,5608601,0.169169,11883003,82337076,943738,8238022
2019,760814,450698,LAMB HEALTHCARE CENTER,1500 SOUTH SUNSET,LITTLEFIELD,TX,79339-,LAMB,99945,R,STH,1,11,10/1/2018,9/30/2019,78.03,,,355,148,962,42,15330,,55,85,269,42,,170,77,538,42,15330,,55,85,269,412699,1363012,1321453,3236979,4078023,7658861,351433,11177199,2241565,14257690,16499255,449044,82118,4078023,452418,,,40503,609111,,3307291,-1779892,268981,39179,,2230893,61822,1022226,,,2185518,3828101,,,1105447,,,78362,3414702,865572,510312,,,,105066,1166052,,640004,,,640004,1806056,1608646,1608646,3414702,,,250097,,7503,0.12,,,2379823,14286678,16666501,8981126,7685375,11736884,-4051509,5969964,1918455,1355173,563282,0.677437,820585,3955328,13226,98655
2019,760815,450848,MEMORIAL HERMANN SUGARLAND,17500 WEST GRAND PARKWAY,SUGARLAND,TX,77479,FORT BEND,26420,U,STH,1,2,10/1/2018,9/30/2019,773.32,,,6443,2736,31129,145,52925,,1659,1227,10467,145,,5919,255,22549,119,43435,,1659,1227,10467,9779050,27473998,14758285,14768687,60244962,122674341,12257212,161786322,333627874,588839650,922467524,12776467,,60306724,456123,,,2650,435263,,25982797,,681393,,,27102103,13306851,6867374,138796882,12087788,,51627663,,,129345093,,336547,336547,156783743,1869811,2870175,,,,674314,-52830073,,,,842097,842097,-51987976,208771718,208771718,156783742,,,15226436,,560333,0.1472,,,339113590,606156604,945270194,736081862,209188332,182919303,26269029,2932865,29201894,,29201894,0.175384,14130246,96898764,955189,3276385
2019,760820,460030,ASHLEY REGIONAL MEDICAL CENTER,151 WEST 200 NORTH,VERNAL,UT,84078,UINTAH,99946,R,STH,1,4,2/1/2019,1/31/2020,209.01,,,896,844,3457,39,14235,,351,231,1191,39,,760,556,2393,35,12775,,351,231,1191,,7373461,1687732,1687732,15021649,28318744,4397962,31476347,33595314,104405128,138000442,2669002,,15021649,,,,90165,,,8182562,,1887924,492768,,11073202,1054195,,29669927,366981,436429,5082078,2271270,,35242223,,10101862,10101862,56417287,725370,1364741,200004,,,159159,2449274,-170377651,717934,,,-169659717,-167210443,223627730,223627730,56417287,,1680026,568039,,67442,0.12,,,33595437,109999469,143594906,85111659,58483247,48289925,10193322,619986,10813308,,10813308,0.228089,8197079,25495989,101926,180924
2019,760824,490009,UNIVERSITY OF VIRGINIA MEDICAL CENTE,855 WEST MAIN STREET,CHARLOTTESVILLE,VA,22908-,,16820,U,STH,1,2,7/1/2019,6/30/2020,8277.43,674.51,,50156,11972,159552,585,214110,,8571,6025,25595,612,,40694,7185,116069,438,160308,,8571,6025,25595,34937388,21134970,40566142,40566142,582865698,1112324342,120033419,1402650941,2686382935,3034879690,5721262625,134411535,,582865698,20164932,,11281638,146472874,,,817141650,-566622216,31645309,44559780,153408,206034296,25803649,11565496,1348760229,222089159,13827158,802913199,96275642,,1333946412,1167523420,32616779,1200140199,2740120907,149359785,,,22993269,,,-20892484,716348186,,,272028759,988376945,967484461,1772636446,1772636446,2740120907,,35483103,78052058,,6025879,0.2123,26525479,46129903,2650574381,3040743180,5691317561,4032728320,1658589241,1695190040,-36600799,101462989,64862190,-7935029,72797219,0.245165,223326425,990517133,,
2019,760827,500019,PROVIDENCE CENTRALIA HOSPITAL,914 S SCHEUBER RD,CENTRALIA,WA,98531-9027,LEWIS,99950,R,STH,1,1,1/1/2019,12/31/2019,641.57,0.73,,7916,471,20614,116,42340,,1605,98,4352,116,,7612,344,18186,110,40150,,1605,98,4352,6279023,4729720,7411910,16198313,54604998,76395105,7432388,156350138,223366996,605124802,828491798,16462833,,54604998,720385,,,2975,,,30172120,-3415216,1861587,,,114093020,1127060,,33586074,2230606,12453451,41755652,,,24459949,26480330,7433440,33913770,172466739,2571996,4442940,,1142330,,275420,11693968,,,,19195029,19195029,30888997,141577742,141577742,172466739,,11007726,3492308,,435001,0.12,7731245,55912,223216667,607890670,831107337,617616906,213490431,186137809,27352622,3728461,31081083,,31081083,0.188717,22543517,174096337,,
2019,760831,500039,HARRISON MEDICAL CENTER,2520 CHERRY AVENUE,BREMERTON,WA,98310,KITSAP,14740,R,STH,1,2,7/1/2019,6/30/2020,1586.09,14.96,,29632,3281,65066,288,105408,,5232,392,14283,288,,27534,1432,57344,268,98088,,5232,392,14283,7288113,9232947,9541565,36781573,134294762,361274864,42972422,491266818,1102137688,1424286785,2526424473,46002202,,151677672,15328484,55752,139305,146148440,,,303956612,-228640205,11081707,556804,,236446516,6695719,2153149,536577499,15872387,4214109,119212841,,,496532779,335325357,46438113,381763470,1114742765,40481275,17161749,,7953602,,113013162,178609788,93770704,,,11248818,105019522,283629310,831113455,831113455,1114742765,,17250221,48933057,,1710838,0.1034,17277909,1977358,1102193582,1461276815,2563470397,1987689708,575780689,480984684,94796005,31042478,125838483,,125838483,0.194451,37789262,351104187,,
2019,760847,670025,THE HEART HOSPITAL BAYLOR PLANO,1100 ALLIED DRIVE,PLANO,TX,75093,COLLIN,19124,U,STH,1,5,1/1/2019,12/31/2019,908.57,3.19,,15613,164,33716,110,40150,,2960,58,5830,110,,,,,,,,2960,58,5830,6486144,9891643,8624485,8669234,77460348,199035824,28847912,247842302,685583923,503912544,1189496467,15682097,,77509848,640646,,19142,29513029,64732760,,85941771,-42910573,9890578,252869,,171480621,,,22332368,,,92430006,,,31285011,,243682430,243682430,446448062,13517260,2296129,510451,,,39897557,112321944,,,,194010698,194010698,306332642,140115420,140115420,446448062,,44703602,15065409,,,,15392404,938493,690112581,484047832,1174160413,817391266,356769147,276496172,80272975,18852450,99125425,,99125425,0.208359,859764,8615075,543,7049
2019,760848,670047,HOSPITALS OF PROVIDENCE EAST CAMPUS,3280 JOE BATTLE BLVD.,EL PASO,TX,79938,EL PASO,21340,U,STH,1,4,1/1/2019,12/31/2019,816.8,,,11461,3798,63379,182,66430,,2217,379,13715,182,,9493,2130,47680,146,53290,,2217,379,13715,13756281,34893038,17018161,18321757,62135744,159100144,10951159,190229916,1365257746,897574552,2262832298,14538364,,62135744,392472,,,900,,,125397172,-76317680,3213403,735023,,69190376,9507615,860834,102842240,2041502,43155482,57684645,,7412321,138707318,1770,17223836,17225606,225123300,9729952,1443972,2270615,2844720,,5303753,21593012,6799404,,,-13663,6785741,28378753,196744547,196744547,225123300,,13970586,5027110,,979332,0.2062,,,1369372826,898664972,2268037798,1988433872,279603926,221243472,58360454,259907,58620361,,58620361,0.084067,22521907,331283867,503531,8152483
2019,760857,240002,ST. MARYS MEDICAL CENTER,407 EAST THIRD STREET,DULUTH,MN,55805-,ST. LOUIS,20260,U,STH,1,2,7/1/2019,6/30/2020,1796.64,17.95,,35886,4810,85175,329,120414,,6488,1091,16038,329,,20589,2375,48115,179,65514,,6488,1091,16038,5444412,9710290,8982680,33922719,155537198,242157557,20139422,404397244,718002210,383777998,1101780208,35325482,,156360447,289205,,,241752395,,,50792396,,11035427,4187592,,530021199,1094122,5067719,170458664,,,140866580,1489874,,75925093,418950551,10817478,429768029,1035714321,5678631,16783473,,929567,,2549615,89224239,,905926,,114701256,115607182,204831421,830882900,830882900,1035714321,,21634602,44765179,,2076653,0.1251,19111239,1681707,726986373,437103646,1164090019,738483097,425606922,434377324,-8770402,16329382,7558980,3,7558977,0.36704,44051924,187968513,,
